station_id,station_name,city,metro_line_id,line_name,latitude,longitude,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,timestamp,date,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,crowd_density_level,avg_dwell_time,queue_length_at_gate,avg_wait_time_platform,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,frequency_deviation,platform_congestion_flag,gate_closure_recommended,alternate_route_suggested,alternate_station_id,alternate_mode_suggested,crowd_control_staff_deployed,barricade_status,announcement_triggered,escalator_status,lift_status,incident_type,incident_resolved_time,next_15min_inflow,next_15min_outflow,next_30min_occupancy_pct,crowd_level_class,is_anomalous_surge,surge_magnitude,recommended_action
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 20:45,2026/8/12,20:45,Wednesday,0,Eastbound,P-1,209,274,-65,0,96,0.053,Low,3,10,4.1,3,4.3,1800,0.1,133,38,38,273.3660714,492.0589286,197.3912043,0,None,0,None,1,1,Clear,35.5,0,194,0,None,0,0,0,0,4.3,3,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,Medical Emergency,15.5,54,38,0.066,Low,0,0,"Handle Medical Emergency, Deploy Security"
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 21:00,2026/8/12,21:00,Wednesday,0,Northbound,P-1,54,38,16,0,109,0.061,Low,4.6,2,2.7,2,7.4,1800,0.1,34,9,11,273.2395833,491.83125,197.5013608,0,None,0,None,1,0,Rain,30.4,11.8,108,0,None,0,0,0,0,7.4,6,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,47,47,0.034,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 21:15,2026/8/12,21:15,Wednesday,0,Southbound,P-2,47,47,0,0,119,0.066,Low,4.5,2,3.9,2,7.4,1800,0.1,30,8,9,273.3050595,491.9491071,197.434018,0,None,0,None,1,0,Clear,35.3,0,129,0,None,0,0,0,0,7.4,6,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,41,39,0.043,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 21:30,2026/8/12,21:30,Wednesday,0,Southbound,P-2,41,39,2,0,62,0.034,Low,4.3,2,2.7,2,5.6,1800,0.1,26,7,8,273.264881,491.8767857,197.4716371,0,None,0,None,1,0,Clear,28.8,0,194,0,None,0,0,0,0,5.6,6,-0.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,44,51,0.058,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 21:45,2026/8/12,21:45,Wednesday,0,Eastbound,P-2,44,51,-7,0,78,0.043,Low,3.4,2,2.5,2,6,1800,0.1,28,8,8,273.235119,491.8232143,197.4859683,0,None,0,None,1,0,Clear,31.2,0,158,0,None,0,0,0,0,6,6,0,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,49,27,0.036,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 22:00,2026/8/12,22:00,Wednesday,0,Northbound,P-2,49,27,22,0,105,0.058,Low,4,2,2.4,2,7,1800,0.1,31,9,9,273.2113095,491.7803571,197.5016459,0,None,0,None,1,0,Clear,26.8,0,207,0,None,0,0,0,0,7,6,1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,24,45,0.037,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 22:15,2026/8/12,22:15,Wednesday,0,Northbound,P-1,24,45,-21,0,65,0.036,Low,4.2,1,4.2,2,6.3,1800,0.1,15,4,5,273.2098214,491.7776786,197.5131734,0,None,0,None,1,0,Clear,30.8,0,171,0,None,0,0,0,0,6.3,6,0.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,38,40,0.041,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 22:30,2026/8/12,22:30,Wednesday,0,Westbound,P-2,38,40,-2,0,67,0.037,Low,2.2,1,4.1,2,7.2,1800,0.1,24,6,8,273.1860119,491.7348214,197.5282271,0,None,0,None,1,0,Clear,38.4,0,160,0,None,0,0,0,0,7.2,6,1.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,35,44,0.036,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 22:45,2026/8/12,22:45,Wednesday,0,Northbound,P-1,35,44,-9,0,74,0.041,Low,3.2,1,4.2,1,8.5,1800,0.1,22,6,7,273.2276786,491.8098214,197.4973454,0,None,0,None,1,0,Partly Cloudy,30.7,0,156,0,None,0,0,1,1,8.5,6,2.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,22,35,0.036,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 23:00,2026/8/12,23:00,Wednesday,0,Eastbound,P-1,22,35,-13,0,64,0.036,Low,2.3,1,2.7,2,7,1800,0.1,14,4,4,273.1934524,491.7482143,197.5481637,0,None,0,None,1,0,Clear,32.7,0,203,0,None,0,0,0,0,7,6,1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,51,55,0.039,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 23:15,2026/8/12,23:15,Wednesday,0,Eastbound,P-1,51,55,-4,0,65,0.036,Low,3.5,2,2.5,2,6.7,1800,0.1,32,9,10,273.1220238,491.6196429,197.6062411,0,None,0,None,1,0,Clear,29.3,0,121,0,None,0,0,0,0,6.7,6,0.7,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,50,36,0.066,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 23:30,2026/8/12,23:30,Wednesday,0,Eastbound,P-2,50,36,14,0,71,0.039,Low,3.3,2,3,2,6.7,1800,0.1,31,9,10,270.8244048,487.4839286,196.2791561,0,None,0,None,1,0,Clear,25.1,0,161,0,None,0,0,0,0,6.7,6,0.7,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,49,36,0.063,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-12 23:45,2026/8/12,23:45,Wednesday,0,Westbound,P-1,49,36,13,0,119,0.066,Low,5,2,2.2,2,6.4,1800,0.1,31,9,9,268.5863095,483.4553571,196.3451028,0,None,0,None,1,0,Partly Cloudy,31,0,160,0,None,0,0,0,0,6.4,6,0.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,47,32,0.062,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 6:00,2026/8/13,6:00,Thursday,0,Northbound,P-2,47,32,15,0,114,0.063,Low,3.4,2,4.4,2,6.8,1800,0.1,30,8,9,266.2574405,479.2633929,196.1867342,0,None,0,None,1,0,Partly Cloudy,32.3,0,138,0,None,0,0,0,0,6.8,6,0.8,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,45,43,0.069,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 6:15,2026/8/13,6:15,Thursday,0,Northbound,P-1,45,43,2,0,111,0.062,Low,3.5,2,2.5,1,10.1,1800,0.1,28,8,9,263.8095238,474.8571429,196.0408943,0,None,0,None,1,0,Partly Cloudy,36.7,0,169,0,None,0,0,0,1,10.1,6,4.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,48,48,0.051,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 6:30,2026/8/13,6:30,Thursday,0,Eastbound,P-2,48,48,0,0,124,0.069,Low,3.2,2,2,2,5.8,1800,0.1,30,8,10,261.2276786,470.2098214,195.5243101,0,None,0,None,1,0,Partly Cloudy,35,0,150,0,None,0,0,0,0,5.8,6,-0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,48,28,0.036,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 6:45,2026/8/13,6:45,Thursday,0,Eastbound,P-1,48,28,20,0,91,0.051,Low,3.9,2,3.9,0,15.1,1800,0.1,30,8,10,257.7083333,463.875,193.0821267,0,None,0,None,1,0,Partly Cloudy,25.1,0,151,0,None,0,0,0,1,15.1,6,9.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,63,43,0.066,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 7:00,2026/8/13,7:00,Thursday,0,Westbound,P-2,63,43,20,0,64,0.036,Low,2.5,3,3.1,2,7.1,1800,0.1,40,11,12,255.0580357,459.1044643,192.7155179,0,None,0,None,1,0,Partly Cloudy,37.3,0,189,0,None,0,0,0,0,7.1,6,1.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,44,32,0.059,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 7:15,2026/8/13,7:15,Thursday,0,Northbound,P-1,44,32,12,0,118,0.066,Low,3.1,2,1.8,2,7.2,1800,0.1,28,8,8,252.6815476,454.8267857,192.1201804,0,None,0,None,1,0,Partly Cloudy,34.4,0,62,0,None,0,0,0,0,7.2,6,1.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,57,34,0.04,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 7:30,2026/8/13,7:30,Thursday,0,Westbound,P-2,57,34,23,0,107,0.059,Low,2.2,2,4,2,6.2,1800,0.1,36,10,11,249.9702381,449.9464286,191.08837,0,None,0,None,1,0,Clear,38.9,0,89,0,None,0,0,0,0,6.2,6,0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,49,35,0.081,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 7:45,2026/8/13,7:45,Thursday,0,Northbound,P-1,49,35,14,0,72,0.04,Low,3.5,2,1.5,2,7.3,1800,0.1,31,9,9,247.2142857,444.9857143,190.273813,0,None,0,None,1,0,Clear,31.4,0,130,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,243,200,0.216,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 8:00,2026/8/13,8:00,Thursday,0,Southbound,P-1,243,200,43,0,145,0.081,Low,3.3,11,3.3,3,4.2,1800,0.1,155,44,44,247.4047619,445.3285714,190.4694252,0,None,0,None,1,1,Clear,32.2,0,63,0,None,0,0,0,0,4.2,3,1.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,291,147,0.052,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 8:15,2026/8/13,8:15,Thursday,0,Southbound,P-2,291,147,144,0,388,0.216,Low,4.2,14,5.1,4,3.6,1800,0.23,186,53,52,247.25,445.05,190.0499425,0,None,0,None,1,1,Clear,35.8,0,117,0,None,0,0,0,0,3.6,3,0.6,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,137,196,0.067,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 8:30,2026/8/13,8:30,Thursday,0,Southbound,P-2,137,196,-59,0,93,0.052,Low,3.4,6,1.5,5,3,1800,0.1,87,25,25,248.7083333,447.675,191.4959418,0,None,0,None,1,1,Clear,32.7,0,111,0,None,0,0,0,0,3,3,0,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,232,271,0.043,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 8:45,2026/8/13,8:45,Thursday,0,Eastbound,P-2,232,271,-39,0,121,0.067,Low,3,11,4.4,3,4.2,1800,0.1,148,42,42,250.6369048,451.1464286,192.5518081,0,None,0,None,1,1,Thunderstorm,34,7.6,208,0,None,0,0,0,0,4.2,3,1.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,227,242,0.096,Low,0,0,"Deploy Floor Mats, Prepare for Slow Clearance"
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 9:00,2026/8/13,9:00,Thursday,0,Southbound,P-2,227,242,-15,0,77,0.043,Low,5,11,1.5,4,3.5,1800,0.1,145,41,41,252.8556548,455.1401786,193.4584718,0,None,0,None,1,1,Partly Cloudy,35.7,0,101,0,None,0,0,0,0,3.5,3,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,277,202,0.088,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 9:15,2026/8/13,9:15,Thursday,0,Southbound,P-2,277,202,75,0,172,0.096,Low,4.2,13,2.3,3,4.5,1800,0.1,177,51,49,254.9151786,458.8473214,194.4405562,0,None,0,None,1,1,Clear,35,0,181,0,None,0,0,0,0,4.5,3,1.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,255,180,0.094,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 9:30,2026/8/13,9:30,Thursday,0,Eastbound,P-1,255,180,75,0,158,0.088,Low,2.9,12,2.5,3,3.9,1800,0.1,163,46,46,256.9434524,462.4982143,195.1449072,0,None,0,None,1,1,Partly Cloudy,40.4,0,158,0,None,0,0,0,0,3.9,3,0.9,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,281,259,0.041,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 9:45,2026/8/13,9:45,Thursday,0,Westbound,P-1,281,259,22,0,169,0.094,Low,3.8,13,2.6,3,4.2,1800,0.1,179,51,51,258.5208333,465.3375,195.3974119,0,None,0,None,1,1,Partly Cloudy,30.7,0,140,0,None,0,0,0,0,4.2,3,1.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,246,242,0.094,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 10:00,2026/8/13,10:00,Thursday,0,Westbound,P-1,246,242,4,0,73,0.041,Low,4.8,12,3.1,3,4.4,1800,0.1,157,45,44,260.4776786,468.8598214,196.0999079,0,None,0,None,1,1,Partly Cloudy,32.3,0,113,0,None,0,0,0,0,4.4,3,1.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,246,221,0.101,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 10:15,2026/8/13,10:15,Thursday,0,Southbound,P-2,246,221,25,0,169,0.094,Low,3.8,12,4,3,4.2,1800,0.1,157,45,44,262.5877976,472.6580357,196.9007437,0,None,0,None,1,1,Clear,28.1,0,79,0,None,0,0,0,0,4.2,3,1.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,248,157,0.109,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 10:30,2026/8/13,10:30,Thursday,0,Northbound,P-2,248,157,91,0,182,0.101,Low,2,12,2.8,5,2.8,1800,0.11,158,45,45,264.8392857,476.7107143,197.9029804,0,None,0,None,1,1,Clear,34.7,0,143,0,None,0,0,0,0,2.8,3,-0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,288,234,0.049,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 10:45,2026/8/13,10:45,Thursday,0,Westbound,P-1,288,234,54,0,197,0.109,Low,3.7,14,1.9,4,3.5,1800,0.12,184,53,51,266.8824405,480.3883929,198.5525705,0,None,0,None,1,1,Partly Cloudy,39.2,0,184,0,None,0,0,0,0,3.5,3,0.5,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,81,95,0.039,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 11:00,2026/8/13,11:00,Thursday,0,Southbound,P-1,81,95,-14,0,88,0.049,Low,4.8,3,1.7,2,6.3,1800,0.1,51,14,16,266.8110119,480.2598214,198.4971892,0,None,0,None,1,0,Clear,24,0,181,0,None,0,0,0,0,6.3,6,0.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,61,53,0.045,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 11:15,2026/8/13,11:15,Thursday,0,Southbound,P-2,61,53,8,0,70,0.039,Low,3.6,3,3,2,5.8,1800,0.1,39,11,11,266.7425595,480.1366071,198.5427629,0,None,0,None,1,0,Partly Cloudy,32,0,126,0,None,0,0,0,0,5.8,6,-0.2,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,90,61,0.052,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 11:30,2026/8/13,11:30,Thursday,0,Northbound,P-1,90,61,29,0,81,0.045,Low,2.4,4,1.9,2,6.3,1800,0.1,57,16,17,266.6949405,480.0508929,198.5175853,0,None,0,None,1,0,Clear,35.5,0,198,0,None,0,0,0,0,6.3,6,0.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,100,73,0.04,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 11:45,2026/8/13,11:45,Thursday,0,Southbound,P-1,100,73,27,0,93,0.052,Low,5,4,2.4,2,6.1,1800,0.1,63,18,19,266.6264881,479.9276786,198.5331952,0,None,0,None,1,0,Partly Cloudy,28.3,0,148,0,None,0,0,0,0,6.1,6,0.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,88,79,0.065,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 12:00,2026/8/13,12:00,Thursday,0,Southbound,P-1,88,79,9,0,72,0.04,Low,4.2,4,3.8,2,5.8,1800,0.1,56,16,16,266.5550595,479.7991071,198.5735493,0,None,0,None,1,0,Clear,32.6,0,169,0,None,0,0,0,0,5.8,6,-0.2,0,0,0,None,None,0,Stowed,0,Active,Active,Technical Snag,22.5,70,94,0.034,Low,0,0,"Handle Technical Snag, Deploy Security"
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 12:15,2026/8/13,12:15,Thursday,0,Westbound,P-2,70,94,-24,0,117,0.065,Low,2.5,3,2.8,2,7.3,1800,0.1,44,12,14,266.3973214,479.5151786,198.6326167,0,None,0,None,1,0,Clear,35.3,0,168,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,100,95,0.063,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 12:30,2026/8/13,12:30,Thursday,0,Eastbound,P-2,100,95,5,0,61,0.034,Low,4.1,4,2.9,2,6.3,1800,0.1,63,18,19,266.3258929,479.3866071,198.6148743,0,None,0,None,1,0,Clear,33.9,0,105,0,None,0,0,0,0,6.3,6,0.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,59,97,0.037,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 12:45,2026/8/13,12:45,Thursday,0,Northbound,P-2,59,97,-38,0,113,0.063,Low,5.4,2,4,2,6.4,1800,0.1,37,10,12,266.4151786,479.5473214,198.6104755,0,None,0,None,1,0,Clear,35.3,0,271,0,None,0,0,0,0,6.4,6,0.4,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,71,86,0.056,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 13:00,2026/8/13,13:00,Thursday,0,Northbound,P-2,71,86,-15,0,67,0.037,Low,3.5,3,3.5,2,7.1,1800,0.1,45,13,13,266.2886905,479.3196429,198.65293,0,None,0,None,1,0,Clear,25.7,0,188,0,None,0,0,0,0,7.1,6,1.1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,98,81,0.044,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 13:15,2026/8/13,13:15,Thursday,0,Southbound,P-2,98,81,17,0,100,0.056,Low,3.9,4,3.9,2,7,1800,0.1,62,18,18,266.3199405,479.3758929,198.6234078,0,None,0,None,1,0,Partly Cloudy,31.2,0,154,0,None,0,0,0,0,7,6,1,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,95,93,0.056,Low,0,0,Normal Operations
STN005,Noida Sector 15,Noida,L_BLU,Blue,28.5846,77.3117,East,Elevated,0,2,4,4,2,3,12,1000,2000,1800,8,"Corporate, Residential","Auto, E-Rickshaw",Tier-3,2026-8-13 13:30,2026/8/13,13:30,Thursday,0,Westbound,P-1,95,93,2,0,80,0.044,Low,2.8,4,3.1,2,7.3,1800,0.1,60,17,18,266.3377976,479.4080357,198.6186286,0,None,0,None,1,0,Clear,27.3,0,102,0,None,0,0,0,0,7.3,6,1.3,0,0,0,None,None,0,Stowed,0,Active,Active,None,0,107,78,0.055,Low,0,0,Normal Operations
