station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,date,timestamp,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,next_30min_occupancy_pct,hour,minute,day,month,year,day_of_week_number,peak_period
JAI002,New Atish Market,Jaipur,L_PINK,Pink,Central,Regular,0,2,14,5,3,13,22,1575,708,1811,20,Transit Hub,Metro;Auto;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,JAI002-P1,415,386,29,27,1.66,37,9,6.7,1500,0.2,234,52,23,415,560,66,0,,0,,0,0,Rain,29.8,13.2,109,0,,0.0,0,0,0,7.2,8,0,27.75,6,0,14,7,2026,1,Normal
BLR014,MG Road,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,13,5,2,13,22,2104,946,2419,14,Transit Hub,Metro;Cab;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,BLR014-P1,1038,1164,-126,71,5.07,16,9,6.7,1200,0.2,682,113,44,1159,1564,185,0,,0,,0,0,Light Rain,34.4,9.1,79,0,,0.0,0,0,0,8.95,8,0,24.24,6,0,14,7,2026,1,Normal
CHE005,Tondiarpet,Chennai,L_BLUE,Blue,Central,Regular,0,2,8,8,3,10,22,1806,812,2076,20,Residential,Metro;Auto;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,CHE005-P1,797,896,-99,53,4.6,31,11,5.5,2200,0.2,545,154,39,865,1167,138,0,,0,,0,0,Light Rain,30.7,3.9,103,0,,0.0,0,0,0,8.9,8,0,21.66,6,0,14,7,2026,1,Normal
MUM001,Versova,Mumbai,L_LINE_1,Line 1,Central,Terminal,0,2,16,7,2,8,18,1540,693,1770,13,Commercial,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,MUM001-P1,1004,855,149,55,2.89,11,9,6.7,2200,0.2,729,185,64,959,1294,153,0,,0,,0,0,Clear,28.0,0.0,84,0,,0.0,0,0,0,4.05,8,0,42.84,6,0,14,7,2026,1,Normal
DEL016,Noida Sector 18,Delhi,L_BLUE,Blue,Central,Regular,0,4,8,2,3,8,14,2265,1019,2604,25,Commercial,Metro;Rail;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,DEL016-P1,1573,1397,176,112,2.18,23,6,10.0,2200,0.2,1148,319,91,1465,1977,234,0,,0,,0,0,Clear,30.2,0.0,98,0,,0.0,0,0,0,7.31,8,0,36.1,6,0,14,7,2026,1,Normal
CHE017,Nehru Park,Chennai,L_GREEN,Green,Central,Regular,0,4,8,4,3,6,23,2128,957,2447,12,Education,Metro;Auto;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,CHE017-P1,1165,837,328,64,6.7,12,6,10.0,1800,0.2,696,244,52,1019,1375,163,0,,0,,0,0,Light Rain,23.1,8.3,139,0,,0.0,0,0,0,9.04,8,0,50.76,6,0,14,7,2026,1,Normal
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,Central,Regular,0,3,10,2,4,11,9,1801,810,2071,11,Transit Hub,Metro;Auto;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,PUN004-P1,850,590,260,45,5.13,14,10,6.0,1200,0.2,534,171,79,776,1047,124,0,,0,,0,0,Cloudy,31.9,0.3,144,0,,0.0,0,0,0,9.85,8,0,57.4,6,0,14,7,2026,1,Normal
HYD016,Parade Grounds,Hyderabad,L_RED_BLUE,Red-Blue,Central,Interchange,1,3,12,4,2,9,24,2613,1175,3004,4,Transit Hub,Metro;Rail;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,HYD016-P1,960,758,202,177,5.29,13,9,6.7,1800,0.2,567,98,61,1034,1395,165,0,,0,,0,0,Clear,31.8,0.0,108,0,,0.0,0,0,0,7.91,8,0,30.12,6,0,14,7,2026,1,Normal
CHE013,Thousand Lights,Chennai,L_BLUE,Blue,Central,Regular,0,2,12,5,3,4,8,2220,999,2553,26,Mixed Use,Metro;Cab;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,CHE013-P1,1080,1049,31,60,2.01,21,10,6.0,1200,0.2,709,236,88,1063,1435,170,0,,0,,0,0,Clear,32.6,0.0,153,0,,0.0,0,0,0,6.73,8,0,24.74,6,0,14,7,2026,1,Normal
LKO001,CCS Airport,Lucknow,L_RED,Red,Central,Terminal,0,3,13,7,5,4,24,1498,674,1722,11,Office,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,LKO001-P1,496,360,136,23,6.27,5,10,6.0,2200,0.2,370,80,46,466,629,74,0,,0,,0,0,Cloudy,31.1,1.7,178,0,,0.0,0,0,0,6.47,8,0,30.64,6,0,14,7,2026,1,Normal
MUM009,Sakinaka,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,11,7,5,9,10,1790,805,2058,20,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,MUM009-P1,1191,979,212,84,3.02,20,8,7.5,2200,0.2,767,186,60,1115,1505,178,0,,0,,0,0,Clear,28.2,0.0,107,0,,0.0,0,0,0,9.82,8,0,54.24,6,0,14,7,2026,1,Normal
PUN019,Deccan Gymkhana,Pune,L_LINE_2,Line 2,Central,Regular,0,3,9,3,3,5,25,2289,1030,2632,12,Education,Metro;Cab;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,PUN019-P1,954,936,18,63,4.43,20,9,6.7,2200,0.2,631,197,44,987,1332,157,0,,0,,0,0,Cloudy,27.0,1.3,108,0,,0.0,0,0,0,7.4,8,0,12.7,6,0,14,7,2026,1,Normal
BLR018,Jalahalli,Bengaluru,L_GREEN,Green,Central,Regular,0,2,11,2,4,6,11,2172,977,2497,16,Office,Metro;Rail;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,BLR018-P1,1227,940,287,69,3.03,27,9,6.7,1800,0.2,877,136,83,1197,1615,191,0,,0,,0,0,Rain,32.1,10.4,143,0,,0.0,0,0,0,7.74,8,0,59.06,6,0,14,7,2026,1,Normal
PUN016,Ideal Colony,Pune,L_LINE_2,Line 2,Central,Regular,0,3,14,8,5,14,8,2148,966,2470,18,Education,Metro;Cab;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,PUN016-P1,904,792,112,54,5.52,12,9,6.7,2200,0.2,630,156,88,926,1250,148,0,,0,,0,0,Rain,29.2,10.5,89,0,,0.0,0,0,0,9.04,8,0,31.16,6,0,14,7,2026,1,Normal
KOL002,Baranagar,Kolkata,L_BLUE,Blue,Central,Regular,0,3,10,3,3,11,11,1654,744,1902,21,Commercial,Metro;Rail;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,KOL002-P1,1065,722,343,61,6.78,18,7,8.6,1500,0.2,596,117,36,832,1123,133,0,,0,,0,0,Light Rain,32.3,13.7,153,0,,0.0,0,0,0,7.17,8,0,65.77,6,0,14,7,2026,1,Normal
JAI005,Ram Nagar,Jaipur,L_PINK,Pink,Central,Regular,0,2,9,3,4,13,18,1776,799,2042,19,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,JAI005-P1,536,441,95,26,5.74,8,8,7.5,1800,0.2,384,87,40,468,631,74,0,,0,,0,0,Clear,23.7,0.0,148,0,,0.0,0,0,0,7.33,8,0,36.62,6,0,14,7,2026,1,Normal
KOL017,Howrah,Kolkata,L_GREEN,Green,Central,Regular,0,3,17,6,2,7,10,2207,993,2538,4,Commercial,Metro;Cab;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,KOL017-P1,1047,828,219,60,6.68,11,11,5.5,2200,0.2,594,196,48,1110,1498,177,0,,0,,0,0,Light Rain,33.4,1.8,91,0,,0.0,0,0,0,7.06,8,0,46.64,6,0,14,7,2026,1,Normal
LKO018,Lekhraj Market,Lucknow,L_RED,Red,Central,Regular,0,4,7,6,2,13,10,2172,977,2497,24,Transit Hub,Metro;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,LKO018-P1,785,696,89,45,1.88,18,10,6.0,2200,0.2,484,166,45,676,912,108,0,,0,,0,0,Light Rain,23.6,5.5,152,0,,0.0,0,0,0,7.77,8,0,28.48,6,0,14,7,2026,1,Normal
DEL005,New Delhi,Delhi,L_YELLOW_AIRPORT_EXPRESS,Yellow-Airport Express,Central,Interchange,1,4,17,7,5,5,10,1988,894,2286,14,Mixed Use,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,DEL005-P1,1041,903,138,209,6.25,19,9,6.7,1800,0.2,703,129,48,1118,1509,178,0,,0,,0,0,Light Rain,27.9,13.8,149,0,,0.0,0,0,0,9.52,8,0,43.94,6,0,14,7,2026,1,Normal
CHE001,Chennai Central,Chennai,L_BLUE_GREEN,Blue-Green,Central,Interchange,1,2,11,3,4,9,9,1626,731,1869,19,Residential,Metro;Rail;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,CHE001-P1,702,693,9,144,2.33,13,12,5.0,1200,0.2,504,134,31,677,913,108,0,,0,,0,0,Clear,28.8,0.0,75,0,,0.0,0,0,0,8.02,8,0,32.51,6,0,14,7,2026,1,Normal
KOL010,Esplanade,Kolkata,L_BLUE_GREEN,Blue-Green,Central,Interchange,1,2,10,2,5,4,15,2376,1069,2732,3,Residential,Metro;Auto;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,KOL010-P1,1069,1077,-8,169,3.98,15,12,5.0,1800,0.2,618,131,97,1039,1402,166,0,,0,,0,0,Light Rain,35.7,3.1,198,0,,0.0,0,0,0,9.92,8,0,9.85,6,0,14,7,2026,1,Normal
PUN013,Swargate,Pune,L_LINE_1,Line 1,Central,Regular,0,4,9,6,4,9,19,1870,841,2150,27,Transit Hub,Metro;Rail;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,PUN013-P1,855,811,44,57,6.57,13,10,6.0,1800,0.2,594,160,30,806,1088,128,0,,0,,0,0,Rain,29.9,13.2,149,0,,0.0,0,0,0,7.31,8,0,36.77,6,0,14,7,2026,1,Normal
PUN002,Sant Tukaram Nagar,Pune,L_LINE_1,Line 1,Central,Regular,0,2,11,4,2,14,20,1579,710,1815,14,Residential,Metro;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,PUN002-P1,672,558,114,34,4.17,3,7,8.6,1200,0.2,411,107,31,681,919,108,0,,0,,0,0,Light Rain,27.4,12.5,186,0,,0.0,0,0,0,8.02,8,0,40.07,6,0,14,7,2026,1,Normal
CHE004,Washermenpet,Chennai,L_BLUE,Blue,Central,Regular,0,2,13,4,2,5,12,1658,746,1906,12,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,CHE004-P1,759,742,17,37,4.53,9,11,5.5,1200,0.2,550,130,68,794,1071,127,0,,0,,0,0,Light Rain,31.9,5.0,145,0,,0.0,0,0,0,8.95,8,0,21.82,6,0,14,7,2026,1,Normal
HYD008,Punjagutta,Hyderabad,L_RED,Red,Central,Regular,0,2,6,2,3,8,23,1936,871,2226,21,Office,Metro;Auto;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,HYD008-P1,940,743,197,57,2.47,13,11,5.5,1500,0.2,621,190,68,881,1189,140,0,,0,,0,0,Cloudy,29.3,0.2,164,0,,0.0,0,0,0,7.76,8,0,38.32,6,0,14,7,2026,1,Normal
HYD018,Tarnaka,Hyderabad,L_BLUE,Blue,Central,Regular,0,2,13,2,4,9,17,2193,986,2521,19,Transit Hub,Metro;Cab;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,HYD018-P1,1057,1256,-199,50,2.42,17,6,10.0,1500,0.2,643,177,100,998,1347,159,0,,0,,0,0,Clear,25.6,0.0,107,0,,0.0,0,0,0,5.37,8,0,2.94,6,0,14,7,2026,1,Normal
DEL015,Botanical Garden,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,3,17,7,5,5,21,2527,1137,2906,26,Commercial,Metro;Rail;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,DEL015-P1,1306,992,314,206,5.2,2,9,6.7,1500,0.2,770,147,90,1421,1918,227,0,,0,,0,0,Cloudy,27.2,0.7,136,0,,0.0,0,0,0,6.88,8,0,54.24,6,0,14,7,2026,1,Normal
MUM007,Airport Road,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,14,6,2,5,13,1609,724,1850,9,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,MUM007-P1,1320,1171,149,77,1.6,22,10,6.0,1800,0.2,914,185,94,1002,1352,160,0,,0,,0,0,Rain,25.5,3.8,125,1,Concert,2.9,4343,0,0,8.32,8,0,43.84,6,0,14,7,2026,1,Normal
HYD015,Secunderabad East,Hyderabad,L_RED,Red,Central,Regular,0,3,15,6,4,4,12,2157,970,2480,27,Transit Hub,Metro;Auto;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,HYD015-P1,940,894,46,54,2.01,7,8,7.5,1200,0.2,643,156,60,982,1325,157,0,,0,,0,0,Rain,24.8,9.6,55,0,,0.0,0,0,0,7.0,8,0,34.05,6,0,14,7,2026,1,Normal
BLR004,Pattandur Agrahara,Bengaluru,L_PURPLE,Purple,Central,Regular,0,4,11,6,3,10,15,1659,746,1907,14,Mixed Use,Metro;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,BLR004-P1,860,862,-2,42,5.45,6,9,6.7,1200,0.2,517,117,46,914,1233,146,0,,0,,0,0,Cloudy,30.5,0.1,84,0,,0.0,0,0,0,7.74,8,0,15.81,6,0,14,7,2026,1,Normal
HYD011,Lakdi-ka-pul,Hyderabad,L_RED,Red,Central,Regular,0,3,13,6,5,6,15,1799,809,2068,13,Residential,Metro;Rail;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,HYD011-P1,815,756,59,45,6.38,6,6,10.0,1500,0.2,486,91,47,819,1105,131,0,,0,,0,0,Cloudy,33.1,0.8,131,0,,0.0,0,0,0,8.57,8,0,29.31,6,0,14,7,2026,1,Normal
PUN015,Anand Nagar,Pune,L_LINE_2,Line 2,Central,Regular,0,3,9,5,3,14,9,1947,876,2239,21,Transit Hub,Metro;Cab;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,PUN015-P1,827,681,146,46,5.9,11,12,5.0,2200,0.2,464,134,45,839,1132,134,0,,0,,0,0,Clear,29.1,0.0,140,0,,0.0,0,0,0,10.22,8,0,37.85,6,0,14,7,2026,1,Normal
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,11,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,MUM011-P1,1541,1484,57,257,5.04,10,8,7.5,1800,0.2,1073,191,92,1099,1483,175,0,,0,,0,0,Light Rain,24.3,14.5,94,1,Conference,1.7,11774,0,0,9.46,8,0,33.57,6,0,14,7,2026,1,Normal
KOL008,Mahatma Gandhi Road,Kolkata,L_BLUE,Blue,Central,Regular,0,4,15,5,3,13,10,1940,873,2231,24,Mixed Use,Metro;Auto;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,KOL008-P1,743,951,-208,50,6.86,18,6,10.0,1200,0.2,499,148,65,976,1317,156,0,,0,,0,0,Rain,27.1,12.5,102,0,,0.0,0,0,0,8.64,8,0,0.0,6,0,14,7,2026,1,Normal
MUM014,Kandivali West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,4,13,3,4,4,18,2115,951,2432,12,Commercial,Metro;Rail;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,MUM014-P1,1608,1027,581,90,6.13,8,11,5.5,1800,0.2,912,227,51,1317,1777,210,0,,0,,0,0,Cloudy,33.4,1.9,139,0,,0.0,0,0,0,9.4,8,1,72.73,6,0,14,7,2026,1,Normal
KOC011,Palarivattom,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,6,4,3,4,23,2079,935,2390,10,Transit Hub,Metro;Auto;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,KOC011-P1,698,506,192,34,2.57,8,9,6.7,1200,0.2,413,70,38,597,805,95,0,,0,,0,0,Clear,35.9,0.0,68,0,,0.0,0,0,0,8.14,8,0,42.68,6,0,14,7,2026,1,Normal
PUN014,Vanaz,Pune,L_LINE_2,Line 2,Central,Regular,0,3,13,4,5,11,23,1926,866,2214,7,Office,Metro;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,PUN014-P1,832,639,193,41,5.15,18,10,6.0,1200,0.2,464,166,38,830,1120,132,0,,0,,0,0,Cloudy,33.3,0.0,81,0,,0.0,0,0,0,10.27,8,0,39.48,6,0,14,7,2026,1,Normal
BLR006,ITPL,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,12,7,5,10,24,1776,799,2042,15,Mixed Use,Metro;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,BLR006-P1,898,739,159,49,3.34,20,12,5.0,1500,0.2,536,97,45,978,1320,156,0,,0,,0,0,Light Rain,27.5,5.4,94,0,,0.0,0,0,0,9.16,8,0,36.52,6,0,14,7,2026,1,Normal
KOC020,Vyttila,Kochi,L_LINE_1,Line 1,Central,Terminal,0,4,6,5,5,14,12,2542,1143,2923,19,Transit Hub,Metro;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,KOC020-P1,739,595,144,48,6.85,14,8,7.5,1500,0.2,491,110,29,731,986,116,0,,0,,0,0,Rain,31.8,6.2,57,0,,0.0,0,0,0,9.2,8,0,31.68,6,0,14,7,2026,1,Normal
HYD017,Mettuguda,Hyderabad,L_BLUE,Blue,Central,Regular,0,3,14,3,3,14,21,2189,985,2517,25,Office,Metro;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,HYD017-P1,1031,911,120,67,6.72,4,7,8.6,1800,0.2,761,129,41,996,1344,159,0,,0,,0,0,Rain,23.3,3.4,199,0,,0.0,0,0,0,7.18,8,0,38.01,6,0,14,7,2026,1,Normal
CHE008,Little Mount,Chennai,L_BLUE,Blue,Central,Regular,0,2,12,7,3,4,24,2004,901,2304,7,Mixed Use,Metro;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,CHE008-P1,891,759,132,48,5.35,22,7,8.6,1200,0.2,599,115,68,960,1296,153,0,,0,,0,0,Rain,26.8,5.7,94,0,,0.0,0,0,0,5.72,8,0,28.77,6,0,14,7,2026,1,Normal
JAI007,Railway Station,Jaipur,L_PINK,Pink,Central,Regular,0,3,8,8,5,7,21,1663,748,1912,13,Transit Hub,Metro;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,JAI007-P1,404,515,-111,25,4.78,24,12,5.0,1800,0.2,223,62,38,438,591,70,0,,0,,0,0,Cloudy,35.1,0.4,180,0,,0.0,0,0,0,7.91,8,0,11.8,6,0,14,7,2026,1,Normal
JAI003,Vivek Vihar,Jaipur,L_PINK,Pink,Central,Regular,0,3,12,7,4,4,15,1542,693,1773,8,Residential,Metro;Auto;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,JAI003-P1,440,421,19,31,6.27,19,10,6.0,1500,0.2,306,53,23,406,548,64,0,,0,,0,0,Clear,24.0,0.0,201,0,,0.0,0,0,0,9.3,8,0,28.45,6,0,14,7,2026,1,Normal
MUM002,D. N. Nagar,Mumbai,L_LINE_1_2A,Line 1-2A,Central,Interchange,1,3,10,6,3,14,14,1822,819,2095,18,Mixed Use,Metro;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,MUM002-P1,889,869,20,167,5.86,11,8,7.5,1800,0.2,492,144,30,986,1331,157,0,,0,,0,0,Light Rain,34.1,5.5,127,0,,0.0,0,0,0,5.39,8,0,26.91,6,0,14,7,2026,1,Normal
LKO004,Krishna Nagar,Lucknow,L_RED,Red,Central,Regular,0,4,12,3,2,11,25,1674,753,1925,21,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,LKO004-P1,481,514,-33,33,3.46,9,10,6.0,1800,0.2,279,79,19,521,703,83,0,,0,,0,0,Rain,27.2,9.7,64,0,,0.0,0,0,0,6.0,8,0,18.84,6,0,14,7,2026,1,Normal
KOL007,Girish Park,Kolkata,L_BLUE,Blue,Central,Regular,0,3,12,8,3,7,24,1666,749,1915,25,Education,Metro;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,KOL007-P1,811,799,12,45,5.74,4,8,7.5,1200,0.2,473,156,29,838,1131,134,0,,0,,0,0,Light Rain,28.4,5.2,77,0,,0.0,0,0,0,7.76,8,0,39.97,6,0,14,7,2026,1,Normal
MUM016,Goregaon West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,2,15,2,2,7,9,1962,882,2256,14,Education,Metro;Cab;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,MUM016-P1,1185,1387,-202,77,4.85,15,7,8.6,1800,0.2,693,160,106,1222,1649,195,0,,0,,0,0,Clear,35.8,0.0,62,0,,0.0,0,0,0,8.92,8,0,11.27,6,0,14,7,2026,1,Normal
CHE015,Government Estate,Chennai,L_BLUE,Blue,Central,Regular,0,2,17,7,5,13,10,2008,903,2309,6,Residential,Metro;Cab;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,CHE015-P1,853,920,-67,50,6.52,0,10,6.0,1500,0.2,609,178,50,962,1298,153,0,,0,,0,0,Rain,31.7,11.5,185,0,,0.0,0,0,0,8.64,8,0,28.64,6,0,14,7,2026,1,Normal
LKO003,Transport Nagar,Lucknow,L_RED,Red,Central,Regular,0,4,8,2,5,12,15,1592,716,1830,25,Commercial,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,LKO003-P1,552,399,153,31,4.63,12,7,8.6,1200,0.2,351,71,54,495,668,79,0,,0,,0,0,Rain,28.8,6.6,134,0,,0.0,0,0,0,7.62,8,0,57.68,6,0,14,7,2026,1,Normal
KOC003,Companypady,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,17,6,4,9,13,1773,797,2038,15,Commercial,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Inbound,KOC003-P1,524,523,1,29,2.1,6,8,7.5,1800,0.2,294,77,41,509,687,81,0,,0,,0,0,Cloudy,32.6,1.8,67,0,,0.0,0,0,0,7.92,8,0,30.47,6,0,14,7,2026,1,Normal
LKO012,Sachivalaya,Lucknow,L_RED,Red,Central,Regular,0,2,8,5,3,6,10,2070,931,2380,24,Commercial,Metro;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,LKO012-P1,751,575,176,50,5.14,28,8,7.5,1500,0.2,552,84,53,644,869,103,0,,0,,0,0,Light Rain,28.5,9.7,195,0,,0.0,0,0,0,7.65,8,0,39.46,6,0,14,7,2026,1,Normal
DEL010,Karol Bagh,Delhi,L_BLUE,Blue,Central,Regular,0,4,14,3,3,7,9,1950,877,2242,21,Residential,Metro;Cab;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,DEL010-P1,2029,1620,409,126,2.42,11,9,6.7,2200,0.2,1429,241,63,1261,1702,201,0,,0,,0,0,Clear,33.2,0.0,177,1,Exhibition,1.0,6595,0,0,11.94,8,0,59.75,6,0,14,7,2026,1,Normal
BLR019,RV Road,Bengaluru,L_GREEN_YELLOW,Green-Yellow,Central,Interchange,1,2,12,4,3,11,16,2427,1092,2791,15,Office,Metro;Auto;Bus,Tier-1,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,BLR019-P1,1413,1510,-97,209,6.85,23,11,5.5,1800,0.2,1045,276,83,1163,1570,186,0,,0,,0,0,Rain,35.3,14.2,177,1,Conference,3.3,18591,0,0,9.8,8,0,6.61,6,0,14,7,2026,1,Normal
DEL011,Rohini East,Delhi,L_RED,Red,Central,Regular,0,3,14,6,4,12,11,1989,895,2287,16,Education,Metro;Rail;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,DEL011-P1,853,522,331,48,1.9,8,8,7.5,1200,0.2,554,187,43,1287,1737,205,0,,0,,0,0,Light Rain,33.0,4.6,67,0,,0.0,0,1,1,8.89,8,0,62.08,6,0,14,7,2026,1,Normal
JAI006,Civil Lines,Jaipur,L_PINK,Pink,Central,Regular,0,3,6,4,4,6,13,1604,721,1844,15,Office,Metro;Cab;Bus,Tier-3,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,JAI006-P1,366,411,-45,22,4.82,15,7,8.6,1800,0.2,250,55,34,422,569,67,0,,0,,0,0,Light Rain,25.7,6.0,56,0,,0.0,0,0,0,7.5,8,0,24.23,6,0,14,7,2026,1,Normal
MUM008,Marol Naka,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,15,2,3,11,17,1927,867,2216,20,Education,Metro;Bus,Tier-2,2026-07-14,2026-07-14 06:00:00,06-07,Tuesday,0,Outbound,MUM008-P1,1422,1158,264,72,2.28,20,10,6.0,1200,0.2,981,233,88,1200,1620,192,0,,0,,0,0,Rain,29.7,7.0,194,0,,0.0,0,0,0,9.62,8,0,55.74,6,0,14,7,2026,1,Normal
