station_id,station_name,city,metro_line_id,line_name,timestamp,date,time_slot,day_of_week,is_weekend,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,crowd_density_level,avg_dwell_time,queue_length_at_gate,avg_wait_time_platform,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,service_alert_active,special_event_flag,event_type,weather_condition,temperature,rainfall_mm,aqi_index
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 06:00:00,2026-07-03,06-07,Friday,0,726,685,41,45,635,30.66,Low,5.31,2,2.01,7,8.6,1500,0.2,7.66,8,0,0,0,,Rain,33.0,8.5,95
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 07:00:00,2026-07-03,07-08,Friday,0,1545,1319,226,103,1048,50.6,Medium,6.17,0,7.24,6,10.0,1500,0.2,6.73,8,0,0,0,,Light Rain,27.2,7.3,197
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 08:00:00,2026-07-03,08-09,Friday,0,1558,1620,-62,97,335,16.18,Low,2.67,20,1.58,8,7.5,1500,0.2,9.12,8,0,0,0,,Rain,24.3,2.5,134
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 09:00:00,2026-07-03,09-10,Friday,0,1630,1702,-72,105,222,10.72,Low,2.67,10,7.08,8,7.5,2200,0.2,6.32,8,0,0,0,,Cloudy,35.0,1.6,119
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 10:00:00,2026-07-03,10-11,Friday,0,1477,1172,305,78,1148,55.43,Medium,2.07,7,4.91,6,10.0,1500,0.2,8.3,8,0,0,1,Exhibition,Rain,29.7,5.4,143
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 11:00:00,2026-07-03,11-12,Friday,0,1225,857,368,79,1277,61.66,Medium,6.55,27,4.96,10,6.0,1800,0.2,7.52,8,0,0,1,Sports Event,Rain,30.2,12.5,82
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 12:00:00,2026-07-03,12-13,Friday,0,1007,826,181,66,869,41.96,Medium,4.15,14,7.68,9,6.7,1800,0.2,9.3,8,0,0,0,,Light Rain,33.2,4.3,63
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 13:00:00,2026-07-03,13-14,Friday,0,1181,822,359,61,1282,61.9,Medium,2.47,16,2.61,9,6.7,1200,0.2,9.31,8,0,0,0,,Clear,32.7,0.0,167
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 14:00:00,2026-07-03,14-15,Friday,0,1270,834,436,69,1570,75.81,High,4.2,23,1.78,7,8.6,1800,0.2,4.69,8,0,0,0,,Rain,30.5,13.1,181
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 15:00:00,2026-07-03,15-16,Friday,0,867,1015,-148,55,275,13.28,Low,1.5,11,5.62,10,6.0,1200,0.2,7.93,8,0,0,0,,Rain,31.8,5.3,110
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 16:00:00,2026-07-03,16-17,Friday,0,1817,1496,321,119,1356,65.48,High,5.95,0,5.2,10,6.0,1800,0.2,8.25,8,0,0,0,,Cloudy,29.8,1.9,60
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 17:00:00,2026-07-03,17-18,Friday,0,1737,1504,233,89,1123,54.23,Medium,1.8,11,5.17,9,6.7,1500,0.2,6.49,8,0,0,0,,Rain,25.2,12.2,116
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 18:00:00,2026-07-03,18-19,Friday,0,1922,1646,276,110,1102,53.21,Medium,5.01,13,3.65,6,10.0,2200,0.2,6.97,8,0,0,0,,Clear,29.9,0.0,165
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 19:00:00,2026-07-03,19-20,Friday,0,1547,1346,201,101,911,43.99,Medium,2.17,24,7.8,7,8.6,1800,0.2,8.64,8,0,0,0,,Clear,34.3,0.0,146
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 20:00:00,2026-07-03,20-21,Friday,0,1887,1788,99,99,797,38.48,Medium,4.91,20,2.06,9,6.7,1500,0.2,6.78,8,0,0,0,,Cloudy,28.0,0.1,141
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-03 21:00:00,2026-07-03,21-22,Friday,0,866,723,143,44,882,42.59,Medium,5.43,30,3.82,11,5.5,1500,0.2,6.82,8,0,0,0,,Cloudy,30.8,0.1,132
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 06:00:00,2026-07-04,06-07,Saturday,1,511,444,67,30,561,27.09,Low,2.16,37,6.56,12,5.0,1500,0.2,7.46,8,0,0,0,,Cloudy,23.5,0.6,86
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 07:00:00,2026-07-04,07-08,Saturday,1,1158,1254,-96,56,426,20.57,Low,1.58,29,5.82,6,10.0,2200,0.2,6.43,8,0,0,0,,Clear,30.8,0.0,134
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 08:00:00,2026-07-04,08-09,Saturday,1,1115,937,178,76,952,45.97,Medium,4.84,20,5.01,9,6.7,1500,0.2,6.14,8,0,0,0,,Rain,32.6,12.3,69
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 09:00:00,2026-07-04,09-10,Saturday,1,1408,1259,149,79,914,44.13,Medium,1.95,18,6.91,10,6.0,1200,0.2,8.05,8,0,0,0,,Clear,27.1,0.0,156
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 10:00:00,2026-07-04,10-11,Saturday,1,660,424,236,47,1025,49.49,Medium,4.02,11,3.6,7,8.6,1800,0.2,5.76,8,0,0,0,,Cloudy,29.8,0.3,172
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 11:00:00,2026-07-04,11-12,Saturday,1,717,697,20,41,433,20.91,Low,4.77,17,4.98,6,10.0,2200,0.2,7.9,8,0,0,0,,Rain,24.1,13.1,170
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 12:00:00,2026-07-04,12-13,Saturday,1,570,660,-90,36,311,15.02,Low,4.08,32,2.73,10,6.0,1800,0.2,8.85,8,0,0,0,,Rain,33.3,10.9,186
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 13:00:00,2026-07-04,13-14,Saturday,1,548,635,-87,34,396,19.12,Low,1.89,2,5.73,8,7.5,1200,0.2,7.39,8,0,0,0,,Clear,26.0,0.0,112
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 14:00:00,2026-07-04,14-15,Saturday,1,623,636,-13,32,434,20.96,Low,5.52,10,5.85,9,6.7,1200,0.2,7.1,8,0,0,0,,Rain,29.0,1.7,139
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 15:00:00,2026-07-04,15-16,Saturday,1,775,700,75,44,897,43.31,Medium,6.86,9,1.57,6,10.0,1200,0.2,8.06,8,0,0,0,,Clear,35.7,0.0,192
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 16:00:00,2026-07-04,16-17,Saturday,1,1023,1079,-56,72,540,26.07,Low,4.89,0,2.24,11,5.5,1500,0.2,9.49,8,0,0,0,,Cloudy,26.4,1.8,104
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 17:00:00,2026-07-04,17-18,Saturday,1,1067,1131,-64,59,350,16.9,Low,4.1,0,7.36,7,8.6,1800,0.2,7.64,8,0,0,0,,Cloudy,32.0,1.2,130
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 18:00:00,2026-07-04,18-19,Saturday,1,1104,1246,-142,59,208,10.04,Low,3.07,15,3.97,7,8.6,1200,0.2,9.19,8,0,0,0,,Clear,34.0,0.0,56
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 19:00:00,2026-07-04,19-20,Saturday,1,1054,1019,35,73,630,30.42,Low,4.1,22,7.57,7,8.6,1800,0.2,7.09,8,0,0,0,,Cloudy,30.3,1.7,156
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 20:00:00,2026-07-04,20-21,Saturday,1,1212,1237,-25,64,524,25.3,Low,5.04,14,7.76,11,5.5,2200,0.2,7.21,8,0,0,0,,Cloudy,35.4,0.6,167
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-04 21:00:00,2026-07-04,21-22,Saturday,1,480,370,110,26,933,45.05,Medium,4.19,8,2.01,8,7.5,1200,0.2,9.0,8,0,0,0,,Clear,33.9,0.0,167
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 06:00:00,2026-07-05,06-07,Sunday,1,562,566,-4,31,661,31.92,Low,3.01,13,7.86,8,7.5,1200,0.2,8.62,8,0,0,0,,Cloudy,25.8,0.4,111
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 07:00:00,2026-07-05,07-08,Sunday,1,1183,1314,-131,77,476,22.98,Low,4.06,21,4.03,10,6.0,1500,0.2,7.21,8,0,0,0,,Light Rain,27.1,4.0,194
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 08:00:00,2026-07-05,08-09,Sunday,1,1135,951,184,70,930,44.91,Medium,2.03,10,5.15,12,5.0,1800,0.2,8.85,8,0,0,0,,Cloudy,35.5,1.7,100
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 09:00:00,2026-07-05,09-10,Sunday,1,1333,1162,171,65,761,36.75,Medium,5.49,0,1.66,8,7.5,2200,0.2,9.67,8,0,0,0,,Clear,33.6,0.0,135
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 10:00:00,2026-07-05,10-11,Sunday,1,777,655,122,42,809,39.06,Medium,3.79,20,1.78,8,7.5,1800,0.2,9.49,8,0,0,0,,Light Rain,28.5,13.0,64
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 11:00:00,2026-07-05,11-12,Sunday,1,646,617,29,41,634,30.61,Low,1.85,3,5.05,7,8.6,1200,0.2,9.23,8,0,0,0,,Rain,33.4,11.2,69
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 12:00:00,2026-07-05,12-13,Sunday,1,725,604,121,35,750,36.21,Medium,3.32,15,1.33,6,10.0,1800,0.2,9.61,8,0,0,0,,Light Rain,32.6,4.5,179
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 13:00:00,2026-07-05,13-14,Sunday,1,787,654,133,46,976,47.13,Medium,6.92,7,2.82,12,5.0,2200,0.2,10.69,8,0,0,0,,Clear,26.3,0.0,187
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 14:00:00,2026-07-05,14-15,Sunday,1,641,556,85,43,856,41.33,Medium,6.73,3,6.28,6,10.0,2200,0.2,7.0,8,0,0,0,,Light Rain,26.3,9.8,185
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 15:00:00,2026-07-05,15-16,Sunday,1,796,627,169,44,1003,48.43,Medium,2.0,18,1.06,11,5.5,1200,0.2,9.38,8,0,0,0,,Light Rain,27.0,2.7,100
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 16:00:00,2026-07-05,16-17,Sunday,1,1323,806,517,90,1761,85.03,Critical,1.99,22,1.15,7,8.6,2200,0.2,7.81,8,1,0,0,,Rain,33.1,8.8,170
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 17:00:00,2026-07-05,17-18,Sunday,1,1197,1170,27,84,503,24.29,Low,5.71,27,5.72,6,10.0,1200,0.2,9.93,8,0,0,0,,Light Rain,27.1,12.5,55
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 18:00:00,2026-07-05,18-19,Sunday,1,1089,933,156,71,796,38.44,Medium,5.82,12,7.96,6,10.0,1500,0.2,6.11,8,0,0,0,,Light Rain,33.9,12.6,179
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 19:00:00,2026-07-05,19-20,Sunday,1,1072,1088,-16,61,583,28.15,Low,2.55,12,1.26,6,10.0,2200,0.2,8.77,8,0,0,0,,Light Rain,34.2,14.4,94
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 20:00:00,2026-07-05,20-21,Sunday,1,954,1098,-144,58,218,10.53,Low,6.9,29,2.75,9,6.7,1800,0.2,11.8,8,0,0,0,,Cloudy,32.4,0.1,201
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-05 21:00:00,2026-07-05,21-22,Sunday,1,459,504,-45,29,487,23.52,Low,6.06,27,1.83,7,8.6,1800,0.2,9.07,8,0,0,0,,Rain,27.4,3.7,89
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 06:00:00,2026-07-06,06-07,Monday,0,490,570,-80,32,346,16.71,Low,4.14,18,2.97,6,10.0,1800,0.2,8.06,8,0,0,0,,Clear,32.6,0.0,55
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 07:00:00,2026-07-06,07-08,Monday,0,1218,1268,-50,77,240,11.59,Low,6.12,9,1.98,12,5.0,2200,0.2,8.23,8,0,0,0,,Light Rain,26.6,1.5,159
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 08:00:00,2026-07-06,08-09,Monday,0,1329,1252,77,72,644,31.1,Low,5.87,22,3.53,9,6.7,1200,0.2,8.43,8,0,0,0,,Cloudy,27.4,0.3,184
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 09:00:00,2026-07-06,09-10,Monday,0,1311,1093,218,78,927,44.76,Medium,5.63,26,7.22,6,10.0,2200,0.2,6.67,8,0,0,0,,Cloudy,23.7,0.5,98
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 10:00:00,2026-07-06,10-11,Monday,0,874,759,115,42,694,33.51,Low,4.12,17,4.24,8,7.5,2200,0.2,8.84,8,0,0,0,,Rain,35.2,6.1,134
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 11:00:00,2026-07-06,11-12,Monday,0,747,745,2,43,625,30.18,Low,4.94,16,7.19,9,6.7,1800,0.2,9.66,8,0,0,0,,Clear,31.4,0.0,124
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 12:00:00,2026-07-06,12-13,Monday,0,619,742,-123,35,183,8.84,Low,3.09,17,4.92,9,6.7,1500,0.2,5.83,8,0,0,0,,Light Rain,33.3,5.8,208
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 13:00:00,2026-07-06,13-14,Monday,0,659,695,-36,40,435,21.0,Low,6.25,1,3.41,10,6.0,1500,0.2,7.68,8,0,0,0,,Rain,34.8,5.5,181
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 14:00:00,2026-07-06,14-15,Monday,0,883,709,174,56,939,45.34,Medium,2.86,12,2.82,9,6.7,2200,0.2,7.92,8,0,0,0,,Clear,32.1,0.0,181
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 15:00:00,2026-07-06,15-16,Monday,0,691,566,125,45,962,46.45,Medium,6.58,19,5.91,10,6.0,1200,0.2,6.59,8,0,0,0,,Light Rain,32.0,8.7,194
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 16:00:00,2026-07-06,16-17,Monday,0,1109,956,153,69,910,43.94,Medium,2.81,18,4.13,10,6.0,1200,0.2,8.64,8,0,0,0,,Rain,26.5,9.8,111
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 17:00:00,2026-07-06,17-18,Monday,0,1299,1127,172,73,906,43.75,Medium,2.66,0,1.26,6,10.0,1800,0.2,9.44,8,0,0,0,,Light Rain,28.4,12.0,64
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 18:00:00,2026-07-06,18-19,Monday,0,1218,1009,209,86,840,40.56,Medium,6.03,13,2.6,8,7.5,1800,0.2,7.12,8,0,0,0,,Clear,32.6,0.0,177
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 19:00:00,2026-07-06,19-20,Monday,0,1262,1260,2,72,413,19.94,Low,6.66,14,1.76,8,7.5,1500,0.2,9.07,8,0,0,0,,Cloudy,30.8,1.4,153
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 20:00:00,2026-07-06,20-21,Monday,0,1412,1110,302,82,1341,64.75,Medium,5.4,12,1.65,7,8.6,1800,0.2,9.69,8,0,0,0,,Rain,31.6,11.3,98
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-06 21:00:00,2026-07-06,21-22,Monday,0,438,478,-40,28,339,16.37,Low,4.96,12,2.03,11,5.5,1200,0.2,9.47,8,0,0,0,,Light Rain,35.7,6.5,104
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 06:00:00,2026-07-07,06-07,Tuesday,0,681,711,-30,46,444,21.44,Low,2.81,2,2.16,8,7.5,2200,0.2,9.11,8,0,0,0,,Cloudy,32.5,1.4,174
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 07:00:00,2026-07-07,07-08,Tuesday,0,1287,1645,-358,87,0,0.0,Low,4.53,10,7.16,11,5.5,1500,0.2,8.45,8,0,0,0,,Cloudy,24.0,1.1,139
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 08:00:00,2026-07-07,08-09,Tuesday,0,1915,1600,315,110,1264,61.03,Medium,5.69,18,5.68,11,5.5,1800,0.2,6.79,8,0,0,0,,Clear,33.5,0.0,118
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 09:00:00,2026-07-07,09-10,Tuesday,0,1812,1634,178,110,996,48.09,Medium,5.34,22,4.12,7,8.6,1800,0.2,10.05,8,0,0,0,,Cloudy,24.4,1.1,122
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 10:00:00,2026-07-07,10-11,Tuesday,0,1121,804,317,77,1140,55.05,Medium,5.34,20,7.1,8,7.5,1800,0.2,7.47,8,0,0,0,,Cloudy,26.7,0.7,137
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 11:00:00,2026-07-07,11-12,Tuesday,0,836,807,29,57,692,33.41,Low,3.63,26,1.78,7,8.6,1800,0.2,7.32,8,0,0,0,,Clear,31.1,0.0,97
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 12:00:00,2026-07-07,12-13,Tuesday,0,911,1076,-165,54,286,13.81,Low,2.29,8,7.89,8,7.5,2200,0.2,5.23,8,0,0,0,,Cloudy,31.8,1.4,88
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 13:00:00,2026-07-07,13-14,Tuesday,0,1021,986,35,49,668,32.25,Low,6.89,19,4.1,8,7.5,2200,0.2,7.49,8,0,0,0,,Clear,34.1,0.0,162
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 14:00:00,2026-07-07,14-15,Tuesday,0,884,879,5,52,596,28.78,Low,6.73,2,5.36,9,6.7,1500,0.2,6.51,8,0,0,0,,Light Rain,33.6,14.5,166
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 15:00:00,2026-07-07,15-16,Tuesday,0,1255,1034,221,83,1013,48.91,Medium,5.08,20,2.77,6,10.0,1500,0.2,7.97,8,0,0,0,,Clear,32.9,0.0,73
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 16:00:00,2026-07-07,16-17,Tuesday,0,1693,1292,401,108,1384,66.83,High,2.33,0,4.26,10,6.0,1500,0.2,7.03,8,0,0,0,,Light Rain,27.2,14.8,127
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 17:00:00,2026-07-07,17-18,Tuesday,0,1275,1506,-231,81,0,0.0,Low,3.18,15,7.91,6,10.0,1500,0.2,7.45,8,0,0,0,,Cloudy,30.3,0.1,115
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 18:00:00,2026-07-07,18-19,Tuesday,0,1604,1277,327,102,1212,58.52,Medium,6.3,28,7.86,6,10.0,2200,0.2,9.06,8,0,0,0,,Light Rain,34.5,4.2,202
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 19:00:00,2026-07-07,19-20,Tuesday,0,1392,1442,-50,86,340,16.42,Low,6.03,15,7.45,7,8.6,1800,0.2,10.07,8,0,0,0,,Rain,25.5,13.6,64
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 20:00:00,2026-07-07,20-21,Tuesday,0,1590,1614,-24,81,390,18.83,Low,6.67,16,6.96,9,6.7,1800,0.2,9.41,8,0,0,0,,Rain,29.0,5.7,89
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-07 21:00:00,2026-07-07,21-22,Tuesday,0,842,792,50,40,634,30.61,Low,6.03,26,3.19,7,8.6,1500,0.2,5.91,8,0,0,0,,Cloudy,23.8,0.1,192
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 06:00:00,2026-07-08,06-07,Wednesday,0,462,597,-135,24,351,16.95,Low,5.12,24,5.82,11,5.5,2200,0.2,8.43,8,0,1,0,,Clear,34.9,0.0,206
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 07:00:00,2026-07-08,07-08,Wednesday,0,1783,1650,133,88,786,37.95,Medium,4.29,7,6.59,9,6.7,1200,0.2,8.21,8,0,0,0,,Rain,34.1,9.7,142
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 08:00:00,2026-07-08,08-09,Wednesday,0,2282,2261,21,160,472,22.79,Low,3.42,7,4.95,10,6.0,1500,0.2,10.5,8,0,0,0,,Clear,35.4,0.0,150
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 09:00:00,2026-07-08,09-10,Wednesday,0,2167,1585,582,132,1781,86.0,Critical,3.67,19,2.47,7,8.6,1200,0.274,9.54,8,1,0,0,,Rain,35.2,11.9,100
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 10:00:00,2026-07-08,10-11,Wednesday,0,1139,962,177,57,800,38.63,Medium,2.83,22,2.19,6,10.0,1200,0.2,10.76,8,0,0,0,,Light Rain,25.7,13.4,148
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 11:00:00,2026-07-08,11-12,Wednesday,0,1360,997,363,72,1066,51.47,Medium,4.37,20,2.29,7,8.6,1200,0.2,9.57,8,0,0,0,,Light Rain,26.5,11.6,120
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 12:00:00,2026-07-08,12-13,Wednesday,0,1179,1105,74,72,660,31.87,Low,5.76,29,3.65,7,8.6,1200,0.2,9.1,8,0,0,0,,Rain,30.8,12.7,133
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 13:00:00,2026-07-08,13-14,Wednesday,0,1176,1076,100,60,771,37.23,Medium,3.71,16,7.12,6,10.0,1800,0.2,7.07,8,0,0,0,,Cloudy,29.9,0.4,129
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 14:00:00,2026-07-08,14-15,Wednesday,0,1274,1062,212,76,794,38.34,Medium,3.94,13,7.23,7,8.6,1200,0.2,8.66,8,0,0,0,,Clear,25.9,0.0,107
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 15:00:00,2026-07-08,15-16,Wednesday,0,1328,897,431,74,1409,68.03,High,6.69,21,7.28,6,10.0,2200,0.2,8.9,8,0,0,0,,Cloudy,31.1,0.1,85
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 16:00:00,2026-07-08,16-17,Wednesday,0,1824,1959,-135,101,362,17.48,Low,4.51,5,5.88,6,10.0,1200,0.267,5.94,8,0,0,0,,Clear,23.3,0.0,134
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 17:00:00,2026-07-08,17-18,Wednesday,0,1751,1770,-19,89,377,18.2,Low,2.55,5,6.37,6,10.0,2200,0.2,9.33,8,0,0,0,,Cloudy,36.0,0.5,108
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 18:00:00,2026-07-08,18-19,Wednesday,0,1908,1912,-4,136,381,18.4,Low,6.96,26,4.93,8,7.5,1800,0.2,10.17,8,0,0,0,,Rain,27.4,13.8,184
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 19:00:00,2026-07-08,19-20,Wednesday,0,1638,1677,-39,115,465,22.45,Low,4.69,27,3.51,11,5.5,1500,0.2,8.32,8,0,0,0,,Cloudy,23.3,1.8,195
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 20:00:00,2026-07-08,20-21,Wednesday,0,1556,1596,-40,91,673,32.5,Low,5.57,5,1.44,11,5.5,1500,0.2,7.79,8,0,0,0,,Rain,34.6,8.7,68
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-08 21:00:00,2026-07-08,21-22,Wednesday,0,1043,808,235,52,796,38.44,Medium,1.54,4,2.11,6,10.0,1800,0.2,7.2,8,0,0,0,,Light Rain,23.3,11.1,81
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-09 06:00:00,2026-07-09,06-07,Thursday,0,490,634,-144,24,210,10.14,Low,5.68,14,6.18,12,5.0,1500,0.2,9.02,8,0,1,0,,Cloudy,33.8,1.9,116
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-09 07:00:00,2026-07-09,07-08,Thursday,0,2099,1817,282,149,1140,55.05,Medium,4.72,12,1.84,12,5.0,1200,0.2,8.26,8,0,0,0,,Clear,26.2,0.0,125
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-09 08:00:00,2026-07-09,08-09,Thursday,0,1752,1682,70,91,752,36.31,Medium,3.89,13,2.28,11,5.5,2200,0.2,7.1,8,0,0,0,,Cloudy,30.6,0.8,71
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-09 09:00:00,2026-07-09,09-10,Thursday,0,1884,1997,-113,108,216,10.43,Low,4.08,0,1.87,8,7.5,2200,0.2,9.41,8,0,0,0,,Rain,24.7,14.7,199
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-09 10:00:00,2026-07-09,10-11,Thursday,0,1330,1160,170,83,912,44.04,Medium,5.5,5,7.89,6,10.0,1800,0.2,8.08,8,0,0,0,,Light Rain,35.6,6.9,171
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-09 11:00:00,2026-07-09,11-12,Thursday,0,1229,1288,-59,70,415,20.04,Low,3.28,12,7.99,7,8.6,2200,0.2,4.88,8,0,0,0,,Rain,29.4,3.5,103
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-09 12:00:00,2026-07-09,12-13,Thursday,0,919,948,-29,60,406,19.6,Low,6.96,28,3.49,10,6.0,1500,0.2,6.37,8,0,0,0,,Clear,27.9,0.0,99
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,2026-07-09 13:00:00,2026-07-09,13-14,Thursday,0,1415,1067,348,101,1322,63.83,Medium,6.14,19,3.55,8,7.5,1500,0.2,7.42,8,0,0,0,,Rain,31.7,1.2,63
